"","vehicle_make","vehicle_model","vehicle_year","vehicle_colour","vehicle_value","occurred_date","reported_date","weekday","recovered","year","theft_year"
"5462","CHRY","200",2013,"BLK",0,"4/27/2018 4:00:00 AM","4/26/2018 4:00:00 AM","Thu","Y",2018,2018
"5463","HOND","ODY",2014,"BLK",0,"1/21/2018 5:00:00 AM","1/20/2018 5:00:00 AM","Sat","Y",2018,2018
"5464","BMW",NA,2006,"GRY",0,"9/11/2018 4:00:00 AM","9/12/2018 4:00:00 AM","Tue","Y",2018,2018
"5465","INFI",NA,2006,"SIL",0,"9/20/2019 4:00:00 AM","9/20/2019 4:00:00 AM","Fri","Y",2019,2019
"5466","CHEV","TAH",2004,"WHI",0,"3/12/2019 4:00:00 AM","3/13/2019 4:00:00 AM","Tue","Y",2019,2019
"5467","CHEV","CVT",1986,"BLK",29000,"6/2/2019 4:00:00 AM","6/4/2019 4:00:00 AM","Sun","N",2019,2019
"5468","KUBO",NA,0,"ONGBLK",0,"2/28/2019 5:00:00 AM","3/1/2019 5:00:00 AM","Thu","N",2019,2019
"5469",NA,NA,2015,"GRN",100000,"3/14/2019 4:00:00 AM","3/15/2019 4:00:00 AM","Thu","N",2019,2019
"5470","KUBO",NA,2009,"ONG",0,"7/4/2019 4:00:00 AM","7/4/2019 4:00:00 AM","Thu","N",2019,2019
"5471","CHEV","CAM",1980,"WHI",0,"8/24/2019 4:00:00 AM","8/24/2019 4:00:00 AM","Fri","N",2019,2019
"5472","UHAU",NA,0,NA,0,"9/18/2019 4:00:00 AM","9/17/2019 4:00:00 AM","Tue","N",2019,2019
"5473","UHAU",NA,0,NA,0,"9/18/2019 4:00:00 AM","9/17/2019 4:00:00 AM","Tue","N",2019,2019
"5474","FORD","F15",2018,"WHI",0,"8/16/2019 4:00:00 AM","8/16/2019 4:00:00 AM","Fri","Y",2019,2019
"5475","VOLV","L90G",2012,"YEL",350000,"4/1/2019 4:00:00 AM","4/2/2019 4:00:00 AM","Mon","Y",2019,2019
"5476","CATE","289",0,"YEL",0,"5/15/2020 4:00:00 AM","5/16/2020 4:00:00 AM","Fri","N",2020,2020
"5477","KUBO","91-3",0,"ONG",0,"5/15/2020 4:00:00 AM","5/16/2020 4:00:00 AM","Fri","N",2020,2020
"5478","NISS","VER",2011,"GRY",3000,"4/23/2020 4:00:00 AM","5/4/2020 4:00:00 AM","Thu","Y",2020,2020
"5479","GMC","SRA",2009,"BLU",7500,"3/11/2020 4:00:00 AM","3/14/2020 4:00:00 AM","Wed","Y",2020,2020
"5480",NA,NA,0,"BLK",6000,"3/11/2020 4:00:00 AM","3/14/2020 4:00:00 AM","Wed","Y",2020,2020
"5481","LEXS",NA,2018,"BLU",0,"10/9/2020 4:00:00 AM","10/9/2020 4:00:00 AM","Fri","Y",2020,2020
"5482","TOYT","HIG",2017,"WHI",23000,"10/2/2021 4:00:00 AM","10/2/2021 4:00:00 AM","Sat","N",2021,2021
"5483","JEEP","CMP",2012,"BLU",0,"11/1/2021 4:00:00 AM","11/1/2021 4:00:00 AM","Sun","Y",2021,2021
"5484","JEEP","GCH",2019,"WHI",0,"10/5/2021 4:00:00 AM","10/5/2021 4:00:00 AM","Tue","Y",2021,2021
"5485","TOYT",NA,2019,"GRY",0,"9/23/2021 4:00:00 AM","9/23/2021 4:00:00 AM","Thu","N",2021,2021
"5486","TOYT","HIG",2017,"WHI",0,"9/23/2021 4:00:00 AM","9/23/2021 4:00:00 AM","Wed","Y",2021,2021
"5487","CHRY","3LM",2015,"SIL",0,"12/3/2021 5:00:00 AM","12/3/2021 5:00:00 AM","Thu","Y",2021,2021
"5488","CHEV","EQU",2006,"BRN",1000,"4/14/2021 4:00:00 AM","4/14/2021 4:00:00 AM","Tue","N",2021,2021
"5489","TOYT","HIG",2018,"GRY",0,"9/23/2021 4:00:00 AM","9/23/2021 4:00:00 AM","Thu","N",2021,2021
"5490","TOYT","HIG",2019,"WHI",0,"10/1/2021 4:00:00 AM","10/2/2021 4:00:00 AM","Fri","N",2021,2021
"5491","MAZD","M3",2015,"BLK",15000,"8/26/2021 4:00:00 AM","8/26/2021 4:00:00 AM","Wed","Y",2021,2021
"5492","DODG","CVN",0,"WHI",0,"5/23/2021 4:00:00 AM","5/25/2021 4:00:00 AM","Sun","N",2021,2021
"5493","GOTR","APEX",0,"BLK",0,"5/16/2021 4:00:00 AM","5/17/2021 4:00:00 AM","Sun","N",2021,2021
"5494","LEXS","RX3",2020,"SIL",0,"12/2/2021 5:00:00 AM","12/2/2021 5:00:00 AM","Thu","N",2021,2021
"5495","FORD","F25",0,"BLU",0,"2/25/2021 5:00:00 AM","3/16/2021 4:00:00 AM","Thu","N",2021,2021
"5496","DODG","R15",2021,"RED",0,"12/13/2022 5:00:00 AM","12/13/2022 5:00:00 AM","Tue","Y",2022,2022
"5497","JEEP","WRG",2021,"GRN",0,"12/18/2022 5:00:00 AM","12/18/2022 5:00:00 AM","Sat","N",2022,2022
"5498","JEEP","WRG",0,"BLK",0,"12/18/2022 5:00:00 AM","12/18/2022 5:00:00 AM","Sun","N",2022,2022
"5499","CHEV",NA,2021,"BLK",20000,"6/27/2022 4:00:00 AM","6/27/2022 4:00:00 AM","Mon","Y",2022,2022
"5500","CHEV","EQU",2008,"BLK",4200,"2/15/2022 5:00:00 AM","2/17/2022 5:00:00 AM","Tue","N",2022,2022
"5501","CHEV","ML2",2009,"RED",0,"11/26/2022 5:00:00 AM","11/26/2022 5:00:00 AM","Sat","Y",2022,2022
"5502","DODG","R15",2018,"GRYBLK",0,"6/9/2022 4:00:00 AM","6/10/2022 4:00:00 AM","Thu","Y",2022,2022
"5503","DODG",NA,2021,"RED",0,"9/22/2022 4:00:00 AM","9/22/2022 4:00:00 AM","Thu","N",2022,2022
"5504","FORD","SRW",2010,"GRY",0,"11/4/2022 4:00:00 AM","11/7/2022 5:00:00 AM","Fri","N",2022,2022
"5505","LT","DT1",2022,"BLK",0,"11/4/2022 4:00:00 AM","11/7/2022 5:00:00 AM","Fri","N",2022,2022
"5506",NA,NA,2016,"WHI",0,"11/4/2022 4:00:00 AM","11/7/2022 5:00:00 AM","Fri","N",2022,2022
"5507","JEEP","WRG",2021,"GRY",0,"12/18/2022 5:00:00 AM","12/18/2022 5:00:00 AM","Sun","N",2022,2022
"5508",NA,NA,0,"BLK",0,"7/17/2022 4:00:00 AM","7/21/2022 4:00:00 AM","Sun","N",2022,2022
"5509",NA,NA,0,"BLK",0,"7/17/2022 4:00:00 AM","7/21/2022 4:00:00 AM","Sun","N",2022,2022
"5510",NA,NA,0,"ONG",0,"7/17/2022 4:00:00 AM","7/21/2022 4:00:00 AM","Sun","N",2022,2022
"5511","HYUN","ELN",2017,NA,0,"9/4/2022 4:00:00 AM","9/4/2022 4:00:00 AM","Sun","Y",2022,2022
"5512",NA,NA,0,NA,0,"12/2/2022 5:00:00 AM","12/5/2022 5:00:00 AM","Fri","Y",2022,2022
"5513","HOND",NA,2022,"RED",0,"8/31/2022 4:00:00 AM","8/31/2022 4:00:00 AM","Wed","N",2022,2022
"5514","JEEP","GCH",2021,"BLK",0,"4/4/2022 4:00:00 AM","4/5/2022 4:00:00 AM","Mon","Y",2022,2022
"5515","TOYT","HIG",2020,"GRY",0,"11/6/2022 4:00:00 AM","11/6/2022 4:00:00 AM","Sat","N",2022,2022
"5516","LEXS","NX3",2019,"GRY",0,"4/27/2022 4:00:00 AM","4/28/2022 4:00:00 AM","Wed","Y",2022,2022
"5517","DODG","R15",2022,"BLK",75760,"4/28/2022 4:00:00 AM","4/28/2022 4:00:00 AM","Wed","N",2022,2022
"5518","JEEP","GCH",2021,"RED",0,"1/28/2022 5:00:00 AM","1/31/2022 5:00:00 AM","Fri","Y",2022,2022
"5519","JEEP","GCH",2021,"WHI",0,"1/28/2022 5:00:00 AM","1/31/2022 5:00:00 AM","Fri","Y",2022,2022
"5520","JEEP","GCH",0,"BLK",0,"2/18/2022 5:00:00 AM","2/18/2022 5:00:00 AM","Thu","Y",2022,2022
"5521","DODG","R15",2022,"BLK",70890,"4/28/2022 4:00:00 AM","4/28/2022 4:00:00 AM","Wed","N",2022,2022
"5522","DODG","R15",2022,"WHI",75760,"7/21/2022 4:00:00 AM","7/21/2022 4:00:00 AM","Thu","Y",2022,2022
"5523","DODG","R15",2022,"BLK",75760,"7/21/2022 4:00:00 AM","7/21/2022 4:00:00 AM","Thu","Y",2022,2022
"5524","DODG","RAM",2022,"RED",0,"1/4/2023 5:00:00 AM","1/4/2023 5:00:00 AM","Wed","N",2023,2023
"5525","MERZ","FBG",2021,"BLK",0,"2/5/2023 5:00:00 AM","2/6/2023 5:00:00 AM","Sun","Y",2023,2023
"5526","RAM","RPR",2021,"SIL",0,"3/24/2023 4:00:00 AM","3/27/2023 4:00:00 AM","Fri","N",2023,2023
"5527","JEEP","CHK",2016,"BLK",0,"2/10/2023 5:00:00 AM","2/10/2023 5:00:00 AM","Fri","Y",2023,2023
"5528","JEEP",NA,2021,"WHI",0,"2/13/2023 5:00:00 AM","2/13/2023 5:00:00 AM","Mon","Y",2023,2023
"5529","MERZ","C4A",2010,"SIL",0,"4/13/2023 4:00:00 AM","4/14/2023 4:00:00 AM","Thu","N",2023,2023
"5530","NEXH",NA,2022,"WHI",0,"4/29/2023 4:00:00 AM","5/5/2023 4:00:00 AM","Sat","N",2023,2023
"5531","DODG","RAM",2014,"WHI",0,"3/6/2018 5:00:00 AM","3/6/2018 5:00:00 AM","Tue","Y",2018,2018
"5532","CHEV","SLV",2001,"WHI",0,"4/23/2018 4:00:00 AM","4/23/2018 4:00:00 AM","Sun","Y",2018,2018
"5533",NA,NA,2008,"BLK",5000,"1/6/2018 5:00:00 AM","1/7/2018 5:00:00 AM","Fri","N",2018,2018
"5534","FORD","F15",2017,"WHI",0,"5/19/2018 4:00:00 AM","5/22/2018 4:00:00 AM","Sat","Y",2018,2018
"5535","FORD","F15",2017,"WHI",0,"5/19/2018 4:00:00 AM","5/22/2018 4:00:00 AM","Sat","Y",2018,2018
"5536",NA,NA,1998,"REDBLK",0,"8/29/2018 4:00:00 AM","9/19/2018 4:00:00 AM","Wed","N",2018,2018
"5537",NA,NA,0,NA,0,"8/29/2018 4:00:00 AM","9/19/2018 4:00:00 AM","Wed","N",2018,2018
"5538","YAMA","C7A",2014,"DGR",7000,"4/10/2019 4:00:00 AM","4/10/2019 4:00:00 AM","Wed","N",2019,2019
"5539","DODG","RAM",2014,"WHI",0,"3/13/2019 4:00:00 AM","3/13/2019 4:00:00 AM","Tue","Y",2019,2019
"5540",NA,NA,0,NA,0,"9/21/2019 4:00:00 AM","9/22/2019 4:00:00 AM","Sat","N",2019,2019
"5541",NA,NA,0,"DGR",1000,"6/2/2020 4:00:00 AM","6/3/2020 4:00:00 AM","Tue","N",2020,2020
"5542","FORD","FIE",2011,"BLK",1000,"6/19/2021 4:00:00 AM","6/19/2021 4:00:00 AM","Fri","Y",2021,2021
"5543",NA,NA,1995,"GRY",0,"5/26/2021 4:00:00 AM","5/26/2021 4:00:00 AM","Wed","Y",2021,2021
"5544",NA,NA,1995,"GRY",0,"5/26/2021 4:00:00 AM","5/26/2021 4:00:00 AM","Wed","Y",2021,2021
"5545","VOLK","PTL",2015,"SIL",0,"5/26/2021 4:00:00 AM","6/5/2021 4:00:00 AM","Wed","Y",2021,2021
"5546","KAWK","INV",0,"BLU",5000,"8/30/2021 4:00:00 AM","9/2/2021 4:00:00 AM","Mon","Y",2021,2021
"5547",NA,NA,0,NA,0,"8/30/2021 4:00:00 AM","9/2/2021 4:00:00 AM","Mon","Y",2021,2021
"5548","MONA","RVI",2011,"WHI",0,"9/23/2021 4:00:00 AM","9/24/2021 4:00:00 AM","Thu","N",2021,2021
"5549",NA,NA,0,"SIL",0,"6/25/2022 4:00:00 AM","6/28/2022 4:00:00 AM","Sat","N",2022,2022
"5550","HUMM","H3",2009,"GRY",20000,"6/27/2022 4:00:00 AM","6/27/2022 4:00:00 AM","Mon","Y",2022,2022
"5551","HOME","HOME",2014,"BLK",5000,"6/27/2022 4:00:00 AM","6/27/2022 4:00:00 AM","Mon","N",2022,2022
"5552",NA,NA,2018,"BLKONG",25000,"2/11/2022 5:00:00 AM","2/11/2022 5:00:00 AM","Fri","Y",2022,2022
"5553","BEAR","PB1",2020,"BLK",0,"7/15/2022 4:00:00 AM","7/15/2022 4:00:00 AM","Fri","N",2022,2022
"5554","CAT",NA,0,NA,0,"3/8/2023 5:00:00 AM","3/9/2023 5:00:00 AM","Wed","N",2023,2023
"5555","CHEV","SLV",0,NA,0,"4/7/2023 4:00:00 AM","4/7/2023 4:00:00 AM","Fri","Y",2023,2023
"5556",NA,NA,2013,"BLK",8000,"3/23/2023 4:00:00 AM","3/23/2023 4:00:00 AM","Thu","N",2023,2023
"5557","HYUN","ELN",2015,"BLK",0,"7/15/2018 4:00:00 AM","7/16/2018 4:00:00 AM","Sun","Y",2018,2018
"5558","DODG","CXT",2008,"BLU",3000,"7/5/2018 4:00:00 AM","7/5/2018 4:00:00 AM","Thu","Y",2018,2018
"5559","CHEV","HHR",2008,"WHI",0,"10/21/2018 4:00:00 AM","10/20/2018 4:00:00 AM","Sat","Y",2018,2018
"5560",NA,NA,0,NA,80000,"10/28/2019 4:00:00 AM","10/28/2019 4:00:00 AM","Sun","N",2019,2019
"5561",NA,NA,0,NA,8000,"10/28/2019 4:00:00 AM","10/28/2019 4:00:00 AM","Sun","N",2019,2019
"5562","CHEV","SLV",2008,"BLK",0,"6/28/2019 4:00:00 AM","6/28/2019 4:00:00 AM","Thu","Y",2019,2019
"5563","HYUN",NA,2010,"GRY",6000,"1/2/2020 5:00:00 AM","1/2/2020 5:00:00 AM","Thu","Y",2020,2020
"5564","KUBO",NA,0,"ONG",60000,"2/21/2020 5:00:00 AM","2/24/2020 5:00:00 AM","Fri","N",2020,2020
"5565","INFI","G3S",2008,"SIL",0,"10/31/2021 4:00:00 AM","10/31/2021 4:00:00 AM","Sun","Y",2021,2021
"5566","FORD","F25",2008,"RED",0,"10/2/2021 4:00:00 AM","10/3/2021 4:00:00 AM","Sat","Y",2021,2021
"5567",NA,NA,0,"WHI",0,"3/6/2018 5:00:00 AM","3/13/2018 4:00:00 AM","Tue","N",2018,2018
"5568","NISS","SEN",2013,"BLU",0,"7/21/2019 4:00:00 AM","7/20/2019 4:00:00 AM","Sat","Y",2019,2019
"5569",NA,NA,0,"YELBLK",40000,"11/7/2019 5:00:00 AM","11/21/2019 5:00:00 AM","Thu","N",2019,2019
"5570","SUZI",NA,2005,"BLK",0,"10/1/2019 4:00:00 AM","10/1/2019 4:00:00 AM","Tue","Y",2019,2019
"5571",NA,NA,0,"BLK",0,"3/15/2019 4:00:00 AM","5/26/2019 4:00:00 AM","Fri","Y",2019,2019
"5572","LINC","EXL",2010,"WHI",0,"4/12/2020 4:00:00 AM","4/12/2020 4:00:00 AM","Sat","Y",2020,2020
"5573","FORD","ECO",2013,"WHI",0,"12/30/2020 5:00:00 AM","12/30/2020 5:00:00 AM","Wed","Y",2020,2020
"5574",NA,NA,0,NA,0,"7/19/2020 4:00:00 AM","7/18/2020 4:00:00 AM","Sat","Y",2020,2020
"5575","TOYT","RAV",2021,"BLK",0,"10/17/2021 4:00:00 AM","10/17/2021 4:00:00 AM","Sun","Y",2021,2021
"5576","DODG","CAR",2016,"WHI",0,"4/18/2021 4:00:00 AM","4/18/2021 4:00:00 AM","Sun","Y",2021,2021
"5577","TOYT","RAV",2021,"BLK",0,"8/2/2022 4:00:00 AM","8/2/2022 4:00:00 AM","Tue","Y",2022,2022
"5578","MITS","OUT",2020,"WHI",0,"6/23/2022 4:00:00 AM","6/23/2022 4:00:00 AM","Thu","Y",2022,2022
"5579",NA,NA,2017,"BLK",0,"2/19/2023 5:00:00 AM","2/19/2023 5:00:00 AM","Sat","N",2023,2023
"5580","HOMD","MADE",2016,"BLK",0,"2/19/2023 5:00:00 AM","2/19/2023 5:00:00 AM","Sat","N",2023,2023
"5581","TOYT","RV4",2020,"BLU",0,"1/10/2023 5:00:00 AM","1/11/2023 5:00:00 AM","Tue","N",2023,2023
"5582","FORD","F25",2020,"WHI",0,"3/13/2023 4:00:00 AM","3/13/2023 4:00:00 AM","Mon","Y",2023,2023
"5583","JEEP",NA,2023,"BLK",0,"1/8/2023 5:00:00 AM","1/7/2023 5:00:00 AM","Sat","Y",2023,2023
"5584","AUDI",NA,2004,"BLK",0,"11/1/2018 4:00:00 AM","3/24/2019 4:00:00 AM","Thu","Y",2018,2018
"5585","MAZD","RX8",2004,"BLK",0,"11/25/2018 5:00:00 AM","3/24/2019 4:00:00 AM","Sun","Y",2018,2018
"5586","DODG","CHL",2013,"RED",0,"11/1/2018 4:00:00 AM","3/24/2019 4:00:00 AM","Thu","Y",2018,2018
"5587","DODG","R15",1997,"SIL",0,"12/26/2018 5:00:00 AM","12/26/2018 5:00:00 AM","Wed","N",2018,2018
"5588","GMC","SAV",2006,"WHI",0,"4/12/2018 4:00:00 AM","4/13/2018 4:00:00 AM","Thu","Y",2018,2018
"5589","MERZ","CLK",2007,"BLK",0,"3/23/2019 4:00:00 AM","3/24/2019 4:00:00 AM","Sat","Y",2019,2019
"5590","MINI","COO",2017,"SIL",0,"3/24/2019 4:00:00 AM","3/25/2019 4:00:00 AM","Sun","Y",2019,2019
"5591","MINI","COO",2017,"SIL",0,"3/23/2019 4:00:00 AM","3/24/2019 4:00:00 AM","Sat","Y",2019,2019
"5592","FORD","F35",2018,"WHI",0,"7/27/2019 4:00:00 AM","7/29/2019 4:00:00 AM","Fri","N",2019,2019
"5593","CHEV","TRV",2015,"RED",0,"12/13/2020 5:00:00 AM","12/13/2020 5:00:00 AM","Sun","Y",2020,2020
"5594","DEER",NA,2005,"YEL",100000,"3/29/2021 4:00:00 AM","3/30/2021 4:00:00 AM","Mon","N",2021,2021
"5595",NA,NA,0,"ONG",0,"8/26/2022 4:00:00 AM","8/28/2022 4:00:00 AM","Fri","N",2022,2022
"5596",NA,NA,2019,"REDWHI",0,"6/27/2022 4:00:00 AM","6/27/2022 4:00:00 AM","Mon","N",2022,2022
"5597","CHEV",NA,2008,"RED",0,"6/29/2018 4:00:00 AM","7/1/2018 4:00:00 AM","Fri","N",2018,2018
"5598","MERZ","GLA",2018,"WHI",60000,"11/17/2018 5:00:00 AM","11/17/2018 5:00:00 AM","Sat","N",2018,2018
"5599","PONT","FBD",1979,"WHI",30000,"9/13/2019 4:00:00 AM","9/14/2019 4:00:00 AM","Fri","N",2019,2019
"5600","FORD","F15",2013,"WHI",0,"7/2/2019 4:00:00 AM","7/2/2019 4:00:00 AM","Tue","Y",2019,2019
"5601",NA,NA,2011,"WHIYEL",0,"3/11/2019 4:00:00 AM","3/11/2019 4:00:00 AM","Mon","N",2019,2019
"5602",NA,NA,0,"BLUYEL",0,"10/1/2021 4:00:00 AM","3/20/2022 4:00:00 AM","Fri","N",2021,2021
"5603","TAMA",NA,0,NA,0,"10/1/2021 4:00:00 AM","3/20/2022 4:00:00 AM","Fri","N",2021,2021
"5604","LINC","TOW",1996,"WHI",0,"4/16/2021 4:00:00 AM","4/19/2021 4:00:00 AM","Fri","Y",2021,2021
"5605","AUDI","7PT",2016,"BLK",0,"10/30/2022 4:00:00 AM","10/30/2022 4:00:00 AM","Sat","N",2022,2022
"5606","CASE","70A",0,NA,0,"11/11/2022 5:00:00 AM","11/13/2022 5:00:00 AM","Fri","N",2022,2022
"5607","HYUN","SAN",2018,"GRY",0,"5/5/2022 4:00:00 AM","5/8/2022 4:00:00 AM","Wed","N",2022,2022
"5608","MAZD","M3",0,"RED",350,"3/15/2018 4:00:00 AM","3/15/2018 4:00:00 AM","Thu","Y",2018,2018
"5609","HOND",NA,1983,"ONGWHI",0,"3/4/2018 5:00:00 AM","3/4/2018 5:00:00 AM","Sun","N",2018,2018
"5610",NA,NA,2018,"BLU",25000,"6/3/2020 4:00:00 AM","6/8/2020 4:00:00 AM","Wed","N",2020,2020
"5611","TOYT","TUN",2019,"WHI",0,"4/26/2020 4:00:00 AM","5/27/2020 4:00:00 AM","Sun","N",2020,2020
"5612","CANA","XMR",2017,"BLK",0,"10/11/2021 4:00:00 AM","10/20/2021 4:00:00 AM","Mon","N",2021,2021
"5613",NA,NA,2020,"BLK",0,"2/9/2021 5:00:00 AM","2/9/2021 5:00:00 AM","Tue","N",2021,2021
"5614","CFMO","CF50",2020,"ONG",13000,"8/12/2022 4:00:00 AM","8/15/2022 4:00:00 AM","Fri","N",2022,2022
"5615","MAZD","CX5",2016,"RED",0,"1/23/2022 5:00:00 AM","1/24/2022 5:00:00 AM","Sun","Y",2022,2022
"5616","GMC","SRA",2012,"GRY",0,"9/11/2022 4:00:00 AM","9/24/2022 4:00:00 AM","Sun","Y",2022,2022
"5617","DODG","R15",2018,"BLK",29000,"11/10/2022 5:00:00 AM","11/10/2022 5:00:00 AM","Thu","N",2022,2022
"5618","VOLK","PAS",2020,"BLK",0,"7/22/2022 4:00:00 AM","7/22/2022 4:00:00 AM","Fri","Y",2022,2022
"5619","HYUN","ELN",2021,"BLK",6000,"12/27/2019 5:00:00 AM","2/5/2020 5:00:00 AM","Fri","Y",2019,2019
"5620","KUBO",NA,0,NA,0,"2/15/2019 5:00:00 AM","2/19/2019 5:00:00 AM","Fri","N",2019,2019
"5621","SNOW","MXZ8",0,"YEL",0,"10/7/2020 4:00:00 AM","10/19/2020 4:00:00 AM","Wed","N",2020,2020
"5622","YAMA",NA,2017,"BLU",0,"4/5/2020 4:00:00 AM","4/5/2020 4:00:00 AM","Sat","Y",2020,2020
"5623",NA,NA,2019,"BLU",14000,"11/2/2020 5:00:00 AM","11/2/2020 5:00:00 AM","Sun","N",2020,2020
"5624","CHEV","SIL",2012,"WHI",0,"11/1/2021 4:00:00 AM","11/1/2021 4:00:00 AM","Mon","N",2021,2021
"5625","GMC","CAN",2010,"BLU",0,"2/25/2022 5:00:00 AM","2/25/2022 5:00:00 AM","Thu","Y",2022,2022
"5626","KIA","CRO",2011,"BLU",0,"10/11/2018 4:00:00 AM","10/11/2018 4:00:00 AM","Wed","Y",2018,2018
"5627","HSQV",NA,0,NA,5000,"8/28/2018 4:00:00 AM","8/29/2018 4:00:00 AM","Tue","N",2018,2018
"5628",NA,NA,2014,"SIL",2500,"8/28/2018 4:00:00 AM","8/29/2018 4:00:00 AM","Tue","N",2018,2018
"5629",NA,NA,2006,"DGR",0,"9/26/2018 4:00:00 AM","10/2/2018 4:00:00 AM","Wed","N",2018,2018
"5630","HOND","CIV",2002,"BLK",4000,"9/8/2019 4:00:00 AM","9/11/2019 4:00:00 AM","Sun","Y",2019,2019
"5631","CHEV","SLV",2005,"WHI",0,"3/9/2019 5:00:00 AM","3/9/2019 5:00:00 AM","Fri","N",2019,2019
"5632","VOLK","PTS",2015,"GRY",0,"9/18/2019 4:00:00 AM","9/18/2019 4:00:00 AM","Wed","Y",2019,2019
"5633","CHEV","SON",2014,"WHI",0,"11/17/2019 5:00:00 AM","11/18/2019 5:00:00 AM","Sun","Y",2019,2019
"5634",NA,NA,2018,"BLU",12500,"1/19/2020 5:00:00 AM","1/19/2020 5:00:00 AM","Sat","Y",2020,2020
"5635",NA,NA,2012,"BLK",5000,"1/19/2020 5:00:00 AM","1/19/2020 5:00:00 AM","Sat","Y",2020,2020
"5636",NA,NA,2009,"BLKGRY",12000,"1/19/2020 5:00:00 AM","1/19/2020 5:00:00 AM","Sat","Y",2020,2020
"5637","LNDR","RSP",2017,"BLU",0,"11/29/2020 5:00:00 AM","11/29/2020 5:00:00 AM","Sat","N",2020,2020
"5638","CHEV","SON",2014,"WHI",0,"12/19/2020 5:00:00 AM","12/19/2020 5:00:00 AM","Sat","Y",2020,2020
"5639",NA,NA,2014,"BLK",0,"10/1/2020 4:00:00 AM","10/2/2020 4:00:00 AM","Wed","N",2020,2020
"5640","TREX","PT75",0,"WHI",0,"10/1/2020 4:00:00 AM","10/2/2020 4:00:00 AM","Wed","N",2020,2020
"5641",NA,NA,0,NA,35000,"4/21/2021 4:00:00 AM","4/22/2021 4:00:00 AM","Wed","N",2021,2021
"5642","KUBO","SVL7",0,"BLKONG",0,"3/16/2021 4:00:00 AM","3/16/2021 4:00:00 AM","Tue","N",2021,2021
"5643","JEEP","GLAD",2022,"BLK",0,"3/10/2022 5:00:00 AM","3/10/2022 5:00:00 AM","Wed","Y",2022,2022
"5644","JEEP","GLAD",2022,"GRY",0,"3/10/2022 5:00:00 AM","3/10/2022 5:00:00 AM","Wed","N",2022,2022
"5645","GMC","SAV",2019,"WHI",0,"4/13/2022 4:00:00 AM","4/13/2022 4:00:00 AM","Wed","Y",2022,2022
"5646",NA,NA,2005,"REDBLK",0,"7/20/2022 4:00:00 AM","7/21/2022 4:00:00 AM","Wed","N",2022,2022
"5647",NA,NA,0,NA,0,"7/18/2022 4:00:00 AM","8/4/2022 4:00:00 AM","Mon","N",2022,2022
"5648",NA,NA,2008,"GRNBLK",0,"2/8/2022 5:00:00 AM","2/9/2022 5:00:00 AM","Tue","N",2022,2022
"5649","FORD","EPR",2007,"SIL",0,"6/25/2022 4:00:00 AM","6/25/2022 4:00:00 AM","Sat","N",2022,2022
"5650","DODG","R15",2022,"BLK",80000,"3/25/2023 4:00:00 AM","3/25/2023 4:00:00 AM","Sat","Y",2023,2023
"5651","STEA","COBR",0,"BLK",30000,"3/25/2023 4:00:00 AM","3/25/2023 4:00:00 AM","Sat","N",2023,2023
"5652","JEEP","GLD",2022,"BLU",0,"1/7/2023 5:00:00 AM","1/10/2023 5:00:00 AM","Sat","N",2023,2023
"5653",NA,NA,2018,"BLK",0,"3/24/2023 4:00:00 AM","3/24/2023 4:00:00 AM","Fri","Y",2023,2023
"5654","DODG","R15",2020,"WHI",0,"5/2/2023 4:00:00 AM","5/3/2023 4:00:00 AM","Tue","N",2023,2023
"5655",NA,NA,0,"BLUWHI",0,"2/25/2018 5:00:00 AM","2/26/2018 5:00:00 AM","Sun","N",2018,2018
"5656","CATE",NA,2014,"YEL",120000,"5/11/2018 4:00:00 AM","5/11/2018 4:00:00 AM","Fri","Y",2018,2018
"5657","BOCT","743",2011,"WHIBLK",0,"8/7/2018 4:00:00 AM","8/10/2018 4:00:00 AM","Tue","N",2018,2018
"5658","FORD","COF",2018,"BLK",0,"10/5/2018 4:00:00 AM","10/5/2018 4:00:00 AM","Fri","Y",2018,2018
"5659","CHEV","UPL",2006,"GRY",0,"9/26/2018 4:00:00 AM","10/3/2018 4:00:00 AM","Wed","N",2018,2018
"5660","MALI",NA,0,"BLK",0,"7/21/2018 4:00:00 AM","7/21/2018 4:00:00 AM","Sat","N",2018,2018
"5661","MALI",NA,0,"BLK",0,"7/21/2018 4:00:00 AM","7/21/2018 4:00:00 AM","Sat","Y",2018,2018
"5662","DODG","R15",2017,"WHI",0,"4/12/2019 4:00:00 AM","4/15/2019 4:00:00 AM","Fri","N",2019,2019
"5663","FORD","SPE",2014,"WHI",0,"11/22/2019 5:00:00 AM","11/22/2019 5:00:00 AM","Fri","Y",2019,2019
"5664",NA,NA,0,NA,100000,"11/30/2020 5:00:00 AM","11/30/2020 5:00:00 AM","Mon","Y",2020,2020
"5665","HYUN","ACC",2016,"GRY",13000,"3/1/2020 5:00:00 AM","3/1/2020 5:00:00 AM","Sun","Y",2020,2020
"5666","CHEV","SUB",2004,"SIL",0,"4/13/2020 4:00:00 AM","4/16/2020 4:00:00 AM","Mon","Y",2020,2020
"5667","TOYT","HIG",2018,"RED",0,"3/13/2021 5:00:00 AM","3/13/2021 5:00:00 AM","Fri","N",2021,2021
"5668","LEXS",NA,2019,"BLK",45000,"5/12/2021 4:00:00 AM","5/12/2021 4:00:00 AM","Wed","Y",2021,2021
