"","OBJECTID","Vehicle.Year","Vehicle.Make","Vehicle.Model","Vehicle.Style","Vehicle.Colour","Vehicle.Value","Weekday","Recovered","Neighbourhood","Ward","Sector","Reported.Date","Occurred.Date","Year","x","y"
"6489",40805,2011,"CHEV","EQU","CARRY","BRN",0,"Sun","Y","Parkwood Hills - Stewart Farm","KNOXDALE-MERIVALE","Sector 17","11/14/2021 5:00:00 AM","11/14/2021 5:00:00 AM",2021,366124.091996779,5024894.49716668
"6490",40806,2017,"INFI","QX50","4DR","BLU",0,"Sat","Y","Parkwood Hills - Stewart Farm","KNOXDALE-MERIVALE","Sector 17","12/22/2021 5:00:00 AM","12/11/2021 5:00:00 AM",2021,365186.893177417,5023973.50983119
"6491",40807,2012,"FORD","COF","PICKUP","RED",0,"Fri","N","Parkwood Hills - Stewart Farm","KNOXDALE-MERIVALE","Sector 17","10/23/2021 4:00:00 AM","10/22/2021 4:00:00 AM",2021,365252.893179406,5023584.50693198
"6492",40808,2015,"CADI","ATS","4DR","BLU",0,"Wed","N","Parkwood Hills - Stewart Farm","KNOXDALE-MERIVALE","Sector 17","10/18/2021 4:00:00 AM","10/13/2021 4:00:00 AM",2021,365423.894263034,5023854.50906993
"6493",40809,2019,"TOYT","HIG","CARRY","GRY",40000,"Thu","N","Parkwood Hills - Stewart Farm","KNOXDALE-MERIVALE","Sector 17","10/15/2021 4:00:00 AM","10/15/2021 4:00:00 AM",2021,366496.89899842,5025234.52076669
"6494",40810,2017,"LEXS",NA,"CARRY","GRY",0,"Fri","N","Parkwood Hills - Stewart Farm","KNOXDALE-MERIVALE","Sector 17","10/15/2021 4:00:00 AM","10/15/2021 4:00:00 AM",2021,366326.897962718,5025418.52155446
"6495",40811,2021,"HOND","UDY","CARRY","WHI",0,"Sun","N","Parkwood Hills - Stewart Farm","KNOXDALE-MERIVALE","Sector 17","8/8/2022 4:00:00 AM","8/7/2022 4:00:00 AM",2022,366124.091996779,5024894.49716668
"6496",40812,0,NA,NA,NA,"BLK",0,"Thu","N","Parkwood Hills - Stewart Farm","KNOXDALE-MERIVALE","Sector 17","10/6/2022 4:00:00 AM","10/6/2022 4:00:00 AM",2022,366124.091996779,5024894.49716668
"6497",40813,2022,"LEXS","RX","CARRY","WHI",0,"Sat","Y","Parkwood Hills - Stewart Farm","KNOXDALE-MERIVALE","Sector 17","9/11/2022 4:00:00 AM","9/11/2022 4:00:00 AM",2022,366577.322317726,5025042.91356192
"6498",40814,2022,"JEEP","CHK","CARRY","DGR",75000,"Fri","Y","Parkwood Hills - Stewart Farm","KNOXDALE-MERIVALE","Sector 17","11/18/2022 5:00:00 AM","11/18/2022 5:00:00 AM",2022,365252.893179406,5023584.50693198
"6499",40815,2020,"HOND","UDY","CARRY","BLK",0,"Fri","N","Parkwood Hills - Stewart Farm","KNOXDALE-MERIVALE","Sector 17","6/25/2022 4:00:00 AM","6/25/2022 4:00:00 AM",2022,365827.896114761,5024603.51496087
"6500",40816,2013,"HYUN","SFT","CARRY","GRY",0,"Sat","Y","Parkwood Hills - Stewart Farm","KNOXDALE-MERIVALE","Sector 17","6/25/2022 4:00:00 AM","6/4/2022 4:00:00 AM",2022,366124.091996779,5024894.49716668
"6501",40817,2010,"FORD","COF","PICKUP","BLK",0,"Sat","N","Parkwood Hills - Stewart Farm","KNOXDALE-MERIVALE","Sector 17","6/25/2022 4:00:00 AM","6/4/2022 4:00:00 AM",2022,366124.091996779,5024894.49716668
"6502",40818,2018,"HOND","SSE","4DR","BLK",0,"Mon","N","Parkwood Hills - Stewart Farm","KNOXDALE-MERIVALE","Sector 17","11/29/2022 5:00:00 AM","11/28/2022 5:00:00 AM",2022,365103.653112748,5024006.82235585
"6503",40819,2010,"FORD",NA,"PICKUP","WHI",0,"Thu","Y","Parkwood Hills - Stewart Farm","KNOXDALE-MERIVALE","Sector 17","2/25/2023 5:00:00 AM","2/9/2023 5:00:00 AM",2023,366124.091996779,5024894.49716668
"6504",40820,2013,"HYUN","SON","4DR","WHI",0,"Mon","Y","Parkwood Hills - Stewart Farm","KNOXDALE-MERIVALE","Sector 17","1/10/2023 5:00:00 AM","1/9/2023 5:00:00 AM",2023,366496.89899842,5025234.52076669
"6505",40821,2022,"VOLK",NA,"CARRY","WHI",0,"Sat","N","Parkwood Hills - Stewart Farm","KNOXDALE-MERIVALE","Sector 17","4/22/2023 4:00:00 AM","4/22/2023 4:00:00 AM",2023,365515.894228254,5023743.50800174
"6506",40822,2012,"CHEV","SLV","PICKUP","GRY",0,"Mon","Y","Fallingbrook","CUMBERLAND","Sector 31","1/29/2018 5:00:00 AM","1/29/2018 5:00:00 AM",2018,383736.373030401,5036676.44949314
"6507",40823,2012,NA,NA,"MOTO","WHI",750,"Sun","N","Fallingbrook","CUMBERLAND","Sector 31","6/10/2018 4:00:00 AM","6/10/2018 4:00:00 AM",2018,383920.95041594,5036394.55833365
"6508",40824,2014,"CADI","XTS","4DR","WHI",0,"Fri","N","Fallingbrook","ORLÉANS","Sector 31","9/21/2018 4:00:00 AM","9/21/2018 4:00:00 AM",2018,383342.938440618,5038944.58087963
"6509",40825,2017,"TOYT","4RN","CARRY","GRY",0,"Thu","N","Fallingbrook","CUMBERLAND","Sector 31","12/21/2018 5:00:00 AM","12/21/2018 5:00:00 AM",2018,383730.949303979,5036494.56021924
"6510",40826,2018,"TOYT","TAC","PICKUP","BLU",0,"Thu","Y","Fallingbrook","CUMBERLAND","Sector 31","12/27/2018 5:00:00 AM","12/27/2018 5:00:00 AM",2018,384061.949268597,5036962.56117756
"6511",40827,2017,"TOYT","HIG","CARRY","GRY",0,"Mon","N","Fallingbrook","ORLÉANS","Sector 31","10/9/2018 4:00:00 AM","10/8/2018 4:00:00 AM",2018,383650.940627943,5038842.57872019
"6512",40828,2008,"NISS","VER","4DR","GRY",0,"Sun","Y","Fallingbrook","ORLÉANS","Sector 31","11/19/2018 5:00:00 AM","11/18/2018 5:00:00 AM",2018,383998.214520878,5038637.70281418
"6513",40829,2008,"MITS","LAN","4DR","WHI",0,"Sat","N","Fallingbrook","CUMBERLAND","Sector 31","6/25/2018 4:00:00 AM","6/2/2018 4:00:00 AM",2018,385473.95615681,5037052.55405488
"6514",40830,2012,"MITS",NA,NA,"DGR",50000,"Mon","N","Fallingbrook","ORLÉANS","Sector 31","6/26/2018 4:00:00 AM","5/21/2018 4:00:00 AM",2018,383993.648684665,5039718.54236711
"6515",40831,2015,NA,NA,NA,"BLK",7000,"Mon","N","Fallingbrook","ORLÉANS","Sector 31","6/26/2018 4:00:00 AM","5/21/2018 4:00:00 AM",2018,383993.648684665,5039718.54236711
"6516",40832,2010,"HOND","CIV","2DR","BLK",4000,"Thu","Y","Fallingbrook","ORLÉANS","Sector 31","10/12/2018 4:00:00 AM","10/12/2018 4:00:00 AM",2018,383491.942591135,5038090.57282899
"6517",40833,0,"HOND","ACC","4DR","GRY",0,"Mon","N","Fallingbrook","ORLÉANS","Sector 31","7/16/2018 4:00:00 AM","7/16/2018 4:00:00 AM",2018,385144.557349232,5037769.28294771
"6518",40834,2018,"FORD","F15","PICKUP","BLK",0,"Thu","Y","Fallingbrook","ORLÉANS","Sector 31","1/4/2019 5:00:00 AM","1/4/2019 5:00:00 AM",2019,384980.154365499,5037947.41581997
"6519",40835,2005,"INFI","G35","4DR","BLK",0,"Sat","Y","Fallingbrook","ORLÉANS","Sector 31","5/25/2019 4:00:00 AM","5/25/2019 4:00:00 AM",2019,383889.947409921,5037139.56417201
"6520",40836,2017,"FORD","F15","PICKUP","BLU",42000,"Sun","Y","Fallingbrook","ORLÉANS","Sector 31","7/9/2019 4:00:00 AM","7/7/2019 4:00:00 AM",2019,383527.938463081,5039090.58165696
"6521",40837,2018,"TOYT","HIG","CARRY","BRN",0,"Thu","N","Fallingbrook","CUMBERLAND","Sector 31","9/27/2019 4:00:00 AM","9/26/2019 4:00:00 AM",2019,384323.950319178,5036868.55900076
"6522",40838,2019,"TOYT","HIG","CARRY","WHI",0,"Sun","Y","Fallingbrook","ORLÉANS","Sector 31","9/2/2019 4:00:00 AM","9/2/2019 4:00:00 AM",2019,383516.940646535,5038676.57791683
"6523",40839,2008,"FORD","RNG","PICKUP","RED",0,"Mon","Y","Fallingbrook","ORLÉANS","Sector 31","8/26/2019 4:00:00 AM","8/27/2019 4:00:00 AM",2019,384139.948444598,5037198.563035
"6524",40840,0,NA,NA,NA,"YEL",0,"Mon","Y","Fallingbrook","CUMBERLAND","Sector 31","10/22/2019 4:00:00 AM","10/22/2019 4:00:00 AM",2019,384829.951335527,5037512.56109395
"6525",40841,2019,"SUZI","125L","MOTO","YEL",0,"Mon","Y","Fallingbrook","CUMBERLAND","Sector 31","10/22/2019 4:00:00 AM","10/22/2019 4:00:00 AM",2019,384829.951335527,5037512.56109395
"6526",40842,2019,"LEXS","350","CARRY","WHI",40000,"Wed","N","Fallingbrook","ORLÉANS","Sector 31","12/2/2020 5:00:00 AM","12/2/2020 5:00:00 AM",2020,384834.948397851,5038433.56779798
"6527",40843,0,"LEXS","RX3","CARRY","SIL",0,"Sun","N","Fallingbrook","ORLÉANS","Sector 31","4/14/2020 4:00:00 AM","4/12/2020 4:00:00 AM",2020,383940.947403217,5037312.56506891
"6528",40844,2017,"LEXS","350","4DR","GRY",0,"Tue","N","Fallingbrook","ORLÉANS","Sector 31","11/11/2020 5:00:00 AM","11/10/2020 5:00:00 AM",2020,383940.947403217,5037312.56506891
"6529",40845,2016,"LEXS",NA,"CARRY","GRY",0,"Tue","N","Fallingbrook","CUMBERLAND","Sector 31","9/8/2020 4:00:00 AM","9/8/2020 4:00:00 AM",2020,385176.95209141,5037684.56107089
"6530",40846,2006,"HYUN","SON","4DR","BLU",0,"Fri","Y","Fallingbrook","ORLÉANS","Sector 31","8/14/2020 4:00:00 AM","8/15/2020 4:00:00 AM",2020,383527.938463081,5039090.58165696
"6531",40847,2014,"NISS",NA,"CARRY","BLU",0,"Fri","Y","Fallingbrook","ORLÉANS","Sector 31","11/20/2020 5:00:00 AM","11/21/2020 5:00:00 AM",2020,383491.942591135,5038090.57282899
"6532",40848,2010,"HYUN","ELN","4DR","BLU",0,"Thu","Y","Fallingbrook","ORLÉANS","Sector 31","1/2/2021 5:00:00 AM","1/1/2021 5:00:00 AM",2020,383342.942606458,5037730.570984
"6533",40849,2017,"LEXS",NA,NA,"GRY",0,"Sun","Y","Fallingbrook","CUMBERLAND","Sector 31","7/5/2020 4:00:00 AM","7/5/2020 4:00:00 AM",2020,384560.952156435,5036720.55715899
"6534",40850,2019,"KIA","SOL","CARRY","BLU",0,"Wed","Y","Fallingbrook","CUMBERLAND","Sector 31","6/3/2020 4:00:00 AM","6/3/2020 4:00:00 AM",2020,384057.949245895,5036769.56016484
"6535",40851,0,"TOYT","HIG","CARRY","WHI",0,"Tue","N","Fallingbrook","ORLÉANS","Sector 31","10/28/2020 4:00:00 AM","10/27/2020 4:00:00 AM",2020,384166.947387473,5037723.56686905
"6536",40852,2018,"TOYT","TAC","PICKUP","GRY",0,"Wed","N","Fallingbrook","ORLÉANS","Sector 31","10/28/2020 4:00:00 AM","10/28/2020 4:00:00 AM",2020,384295.359390688,5038165.67278263
"6537",40853,2015,"HYUN","ALS","4DR","BLK",0,"Sat","Y","Fallingbrook","ORLÉANS","Sector 31","11/7/2020 5:00:00 AM","11/8/2020 5:00:00 AM",2020,384055.942514764,5038878.57675599
"6538",40854,2017,"FORD","F25","CARRY","BLK",0,"Sun","Y","Fallingbrook","CUMBERLAND","Sector 31","4/27/2020 4:00:00 AM","4/27/2020 4:00:00 AM",2020,385468.957267256,5036896.55295217
"6539",40855,2010,"FORD","FOC","4DR","BLK",0,"Wed","Y","Fallingbrook","ORLÉANS","Sector 31","2/6/2020 5:00:00 AM","2/6/2020 5:00:00 AM",2020,384493.94625327,5038372.5697808
"6540",40856,0,"HYUN","SON","4DR","WHI",0,"Sun","Y","Fallingbrook","ORLÉANS","Sector 31","12/7/2020 5:00:00 AM","12/6/2020 5:00:00 AM",2020,384128.944405646,5038413.57194064
"6541",40857,0,"DEER",NA,"OTHER","GRN",0,"Wed","N","Fallingbrook","ORLÉANS","Sector 31","1/21/2021 5:00:00 AM","1/21/2021 5:00:00 AM",2021,384522.208065256,5039601.65481621
"6542",40858,2015,"TOYT","RAV",NA,"GRY",0,"Sat","Y","Fallingbrook","ORLÉANS","Sector 31","12/4/2021 5:00:00 AM","12/4/2021 5:00:00 AM",2021,384493.456364529,5038798.55186638
"6543",40859,2019,"TOYT","HIG","CARRY","WHI",0,"Fri","Y","Fallingbrook","ORLÉANS","Sector 31","10/30/2021 4:00:00 AM","10/30/2021 4:00:00 AM",2021,383362.940641972,5038479.57690155
"6544",40860,2020,"LEXS","RX","CARRY","SIL",70000,"Thu","Y","Fallingbrook","ORLÉANS","Sector 31","9/30/2021 4:00:00 AM","9/30/2021 4:00:00 AM",2021,384618.949239565,5037763.56407921
"6545",40861,2018,"TOYT","HIG","4DR","WHI",54000,"Sun","Y","Fallingbrook","ORLÉANS","Sector 31","11/29/2021 5:00:00 AM","11/29/2021 5:00:00 AM",2021,384378.947392362,5038004.56792135
"6546",40862,2020,"TOYT","TAC","PICKUP","GRY",0,"Tue","Y","Fallingbrook","CUMBERLAND","Sector 31","8/11/2021 4:00:00 AM","8/11/2021 4:00:00 AM",2021,384506.950327636,5037241.56115568
"6547",40863,2017,"LEXS","RX5","CARRY","WHI",0,"Thu","N","Fallingbrook","CUMBERLAND","Sector 31","9/30/2021 4:00:00 AM","9/30/2021 4:00:00 AM",2021,384686.951376686,5037141.55892777
"6548",40864,2006,"MAZD",NA,"4DR","BLU",0,"Sat","Y","Fallingbrook","ORLÉANS","Sector 31","6/12/2021 4:00:00 AM","6/12/2021 4:00:00 AM",2021,383527.938463081,5039090.58165696
"6549",40865,0,NA,NA,"MOTO","GRY",0,"Fri","N","Fallingbrook","CUMBERLAND","Sector 31","10/16/2021 4:00:00 AM","10/15/2021 4:00:00 AM",2021,383957.857471693,5036155.60321541
"6550",40866,2018,"TOYT","TAC","PICKUP","BRN",0,"Thu","N","Fallingbrook","CUMBERLAND","Sector 31","12/16/2021 5:00:00 AM","12/16/2021 5:00:00 AM",2021,384323.950319178,5036868.55900076
"6551",40867,2019,"TOYT","HIG","CARRY","WHI",60000,"Fri","Y","Fallingbrook","ORLÉANS","Sector 31","10/30/2021 4:00:00 AM","10/30/2021 4:00:00 AM",2021,383516.940646535,5038676.57791683
"6552",40868,2019,"TOYT","TAC","PICKUP","BLU",0,"Thu","N","Fallingbrook","CUMBERLAND","Sector 31","12/16/2021 5:00:00 AM","12/16/2021 5:00:00 AM",2021,384306.95031839,5036956.56010104
"6553",40869,2019,"TOYT","RUN","CARRY","BLK",0,"Thu","N","Fallingbrook","ORLÉANS","Sector 31","11/26/2021 5:00:00 AM","11/26/2021 5:00:00 AM",2021,384091.948454716,5037194.56303298
"6554",40870,2016,"FORD","SPE","CARRY","WHI",0,"Fri","Y","Fallingbrook","ORLÉANS","Sector 31","2/5/2021 5:00:00 AM","2/5/2021 5:00:00 AM",2021,384139.948444598,5037198.563035
"6555",40871,2018,"TOYT","HIG","CARRY","BLK",0,"Fri","N","Fallingbrook","CUMBERLAND","Sector 31","10/30/2021 4:00:00 AM","10/29/2021 4:00:00 AM",2021,384059.949267082,5036857.56125351
"6556",40872,2018,"TOYT","HIG","CARRY","BLK",0,"Fri","N","Fallingbrook","ORLÉANS","Sector 31","12/18/2021 5:00:00 AM","12/18/2021 5:00:00 AM",2021,384128.944405646,5038413.57194064
"6557",40873,2019,"TOYT","HIG","CARRY","GRY",0,"Tue","N","Fallingbrook","ORLÉANS","Sector 31","12/22/2021 5:00:00 AM","12/22/2021 5:00:00 AM",2021,384184.94443664,5038486.57275887
"6558",40874,2019,"TOYT","RUN",NA,"BLK",0,"Fri","N","Fallingbrook","ORLÉANS","Sector 31","12/11/2021 5:00:00 AM","12/11/2021 5:00:00 AM",2021,384379.731454759,5038648.88891071
"6559",40875,2019,"TOYT","4RN","CARRY","WHI",0,"Fri","N","Fallingbrook","ORLÉANS","Sector 31","12/11/2021 5:00:00 AM","12/11/2021 5:00:00 AM",2021,384453.944357825,5038884.57377434
"6560",40876,2019,"TOYT","HIG","CARRY","GRY",45000,"Mon","N","Fallingbrook","ORLÉANS","Sector 31","12/13/2021 5:00:00 AM","12/13/2021 5:00:00 AM",2021,384980.154365499,5037947.41581997
"6561",40877,2020,"TOYT","HIG","CARRY","BLU",0,"Sat","Y","Fallingbrook","ORLÉANS","Sector 31","12/18/2022 5:00:00 AM","12/18/2022 5:00:00 AM",2022,384980.154365499,5037947.41581997
"6562",40878,2021,"HYUN","R3G","CARRY","WHI",0,"Wed","Y","Fallingbrook","ORLÉANS","Sector 31","5/9/2022 4:00:00 AM","1/20/2022 5:00:00 AM",2022,385018.950243987,5038144.56485335
"6563",40879,2021,"TOYT","TAC","PICKUP","GRY",0,"Wed","Y","Fallingbrook","ORLÉANS","Sector 31","10/19/2022 4:00:00 AM","10/19/2022 4:00:00 AM",2022,384653.947329913,5038410.56896947
"6564",40880,2022,"PORS","TSG","2DR","GRY",80000,"Sat","Y","Fallingbrook","ORLÉANS","Sector 31","11/12/2022 5:00:00 AM","11/12/2022 5:00:00 AM",2022,383484.941543047,5038363.57579507
"6565",40881,2022,"TOYT","TAC","PICKUP","BLU",0,"Sun","N","Fallingbrook","ORLÉANS","Sector 31","9/4/2022 4:00:00 AM","9/4/2022 4:00:00 AM",2022,383430.94154047,5038141.57390603
"6566",40882,2015,"HYUN","SAN","CARRY","GRY",0,"Tue","Y","Fallingbrook","ORLÉANS","Sector 31","12/21/2022 5:00:00 AM","12/21/2022 5:00:00 AM",2022,383695.943405857,5037953.57093343
"6567",40883,2018,"CHEV","CRU","4DR","RED",12000,"Sat","Y","Fallingbrook","ORLÉANS","Sector 31","5/29/2022 4:00:00 AM","5/28/2022 4:00:00 AM",2022,383491.942591135,5038090.57282899
"6568",40884,2020,"HYUN","TUC","CARRY","WHI",0,"Sun","Y","Fallingbrook","ORLÉANS","Sector 31","6/29/2022 4:00:00 AM","4/10/2022 4:00:00 AM",2022,384000.947429425,5037258.56414805
"6569",40885,0,NA,NA,NA,"BLK",0,"Sat","N","Fallingbrook","CUMBERLAND","Sector 31","8/20/2022 4:00:00 AM","8/20/2022 4:00:00 AM",2022,383736.373030401,5036676.44949314
"6570",40886,2020,"DODG","R15","PICKUP","GRY",0,"Mon","N","Fallingbrook","CUMBERLAND","Sector 31","12/5/2022 5:00:00 AM","12/5/2022 5:00:00 AM",2022,383736.373030401,5036676.44949314
"6571",40887,2021,"TOYT","RV4","CARRY","WHI",0,"Fri","N","Fallingbrook","ORLÉANS","Sector 31","12/9/2022 5:00:00 AM","12/9/2022 5:00:00 AM",2022,383889.947409921,5037139.56417201
"6572",40888,2022,"TOYT","HIG","CARRY","BLU",0,"Sun","Y","Fallingbrook","CUMBERLAND","Sector 31","11/14/2022 5:00:00 AM","11/13/2022 5:00:00 AM",2022,384626.953300139,5036657.55604826
"6573",40889,2021,"TOYT","HIG","CARRY","BLU",0,"Fri","Y","Fallingbrook","CUMBERLAND","Sector 31","12/16/2022 5:00:00 AM","12/16/2022 5:00:00 AM",2022,384735.953253897,5036805.55712448
"6574",40890,2021,"JEEP","WUL","CARRY","RED",0,"Thu","N","Fallingbrook","CUMBERLAND","Sector 31","12/8/2022 5:00:00 AM","12/8/2022 5:00:00 AM",2022,384808.812154937,5036841.60807284
"6575",40891,2019,"JEEP","GCK","CARRY","WHI",0,"Thu","N","Fallingbrook","CUMBERLAND","Sector 31","4/15/2022 4:00:00 AM","4/15/2022 4:00:00 AM",2022,384458.951409236,5037027.56004897
"6576",40892,2020,"HOND","UDY","CARRY","GRY",0,"Thu","N","Fallingbrook","ORLÉANS","Sector 31","10/21/2022 4:00:00 AM","10/20/2022 4:00:00 AM",2022,383940.944401937,5038002.56984738
"6577",40893,2021,"JEEP","GCH","CARRY","WHI",0,"Mon","Y","Fallingbrook","ORLÉANS","Sector 31","3/14/2022 4:00:00 AM","3/14/2022 4:00:00 AM",2022,384175.947409399,5037641.56605652
"6578",40894,2020,"TOYT","RAV",NA,"GRY",0,"Fri","N","Fallingbrook","ORLÉANS","Sector 31","12/31/2022 5:00:00 AM","12/31/2022 5:00:00 AM",2022,384175.947409399,5037641.56605652
"6579",40895,2022,"HOND","ODY","VAN","RED",0,"Tue","Y","Fallingbrook","CUMBERLAND","Sector 31","10/11/2022 4:00:00 AM","10/11/2022 4:00:00 AM",2022,384464.952170439,5036572.55607367
"6580",40896,2021,"JEEP","GCK","CARRY","RED",0,"Wed","N","Fallingbrook","ORLÉANS","Sector 31","3/30/2022 4:00:00 AM","3/30/2022 4:00:00 AM",2022,383876.943335728,5038309.57278102
"6581",40897,2020,"TOYT","RUN",NA,"BLK",0,"Sat","Y","Fallingbrook","ORLÉANS","Sector 31","2/26/2022 5:00:00 AM","2/26/2022 5:00:00 AM",2022,384295.359390688,5038165.67278263
"6582",40898,2021,"DODG","DUR","CARRY","BLK",0,"Mon","Y","Fallingbrook","ORLÉANS","Sector 31","7/5/2022 4:00:00 AM","7/5/2022 4:00:00 AM",2022,383982.942524086,5038895.57678313
"6583",40899,2018,"HOND","ODY","VAN","SIL",0,"Fri","Y","Fallingbrook","ORLÉANS","Sector 31","10/1/2022 4:00:00 AM","10/1/2022 4:00:00 AM",2022,384215.944402181,5038564.57271754
"6584",40900,2020,"TOYT","FZG","CARRY","BRN",0,"Wed","Y","Fallingbrook","ORLÉANS","Sector 31","10/6/2022 4:00:00 AM","10/6/2022 4:00:00 AM",2022,384123.94331297,5038835.57568967
"6585",40901,2022,"JEEP",NA,"CARRY","RED",0,"Wed","Y","Fallingbrook","CUMBERLAND","Sector 31","11/16/2022 5:00:00 AM","11/16/2022 5:00:00 AM",2022,385468.957267256,5036896.55295217
"6586",40902,2012,"FORD",NA,"PICKUP","WHI",35000,"Thu","N","Fallingbrook","ORLÉANS","Sector 31","3/24/2022 4:00:00 AM","3/17/2022 4:00:00 AM",2022,383993.648684665,5039718.54236711
"6587",40903,2008,NA,NA,"CARRY","BLK",0,"Thu","N","Fallingbrook","ORLÉANS","Sector 31","3/24/2022 4:00:00 AM","3/17/2022 4:00:00 AM",2022,383993.648684665,5039718.54236711
"6588",40904,2021,"JEEP",NA,"CARRY","BLK",0,"Sun","N","Fallingbrook","ORLÉANS","Sector 31","3/14/2022 4:00:00 AM","3/14/2022 4:00:00 AM",2022,384212.081404587,5038650.4168392
"6589",40905,2011,"HOME","MAD","OTHER","RED",0,"Wed","Y","Fallingbrook","ORLÉANS","Sector 31","5/15/2022 4:00:00 AM","5/12/2022 4:00:00 AM",2022,384123.144444064,5039635.90572891
"6590",40906,2021,"JEEP",NA,"CARRY","BLK",0,"Sat","N","Fallingbrook","ORLÉANS","Sector 31","11/12/2022 5:00:00 AM","11/12/2022 5:00:00 AM",2022,384980.154365499,5037947.41581997
"6591",40907,2021,"JEEP","WUL","CARRY","BLK",0,"Thu","Y","Fallingbrook","ORLÉANS","Sector 31","3/3/2023 5:00:00 AM","3/3/2023 5:00:00 AM",2023,384980.154365499,5037947.41581997
"6592",40908,2019,"RAM","DUR","PICKUP","WHI",0,"Fri","N","Fallingbrook","ORLÉANS","Sector 31","3/3/2023 5:00:00 AM","3/3/2023 5:00:00 AM",2023,383695.943405857,5037953.57093343
"6593",40909,2020,"JEEP","HJG","CARRY","RED",0,"Sat","N","Fallingbrook","ORLÉANS","Sector 31","3/25/2023 4:00:00 AM","3/25/2023 4:00:00 AM",2023,383889.947409921,5037139.56417201
"6594",40910,2018,"JEEP","WRG","CARRY","WHI",0,"Wed","N","Fallingbrook","ORLÉANS","Sector 31","3/16/2023 4:00:00 AM","3/16/2023 4:00:00 AM",2023,384705.950317688,5037593.56299037
"6595",40911,2021,"TOYT","RAV","CARRY","BLK",31000,"Sun","N","Fallingbrook","ORLÉANS","Sector 31","1/22/2023 5:00:00 AM","1/22/2023 5:00:00 AM",2023,384013.946289557,5037584.56608407
"6596",40912,2021,"GMC","SIE","PICKUP","BLK",45000,"Mon","N","Fallingbrook","CUMBERLAND","Sector 31","4/10/2023 4:00:00 AM","4/10/2023 4:00:00 AM",2023,384458.951409236,5037027.56004897
"6597",40913,2020,"JEEP","WRG","CARRY","BLK",0,"Sat","N","Fallingbrook","CUMBERLAND","Sector 31","3/25/2023 4:00:00 AM","3/25/2023 4:00:00 AM",2023,384687.953289519,5036559.5552418
"6598",40914,2020,"HOND",NA,"CARRY","GRY",0,"Thu","Y","Fallingbrook","ORLÉANS","Sector 31","2/16/2023 5:00:00 AM","2/16/2023 5:00:00 AM",2023,384585.244386111,5038886.67784946
"6599",40915,2020,"CHEV",NA,"PICKUP","BLU",0,"Mon","Y","Fallingbrook","ORLÉANS","Sector 31","4/24/2023 4:00:00 AM","4/24/2023 4:00:00 AM",2023,384139.948444598,5037198.563035
"6600",40916,2021,"GMC","SIE","PICKUP","BLK",45000,"Mon","N","Fallingbrook","CUMBERLAND","Sector 31","4/10/2023 4:00:00 AM","4/10/2023 4:00:00 AM",2023,384458.951409236,5037027.56004897
"6601",40917,2022,"HOND","UDY","CARRY","GRY",0,"Wed","N","Fallingbrook","ORLÉANS","Sector 31","4/26/2023 4:00:00 AM","4/26/2023 4:00:00 AM",2023,384730.454396589,5038700.46367024
"6602",40918,2012,"CHEV","EQU","CARRY","RED",0,"Tue","Y","Cardinal Creek","CUMBERLAND","Sector 31","1/9/2018 5:00:00 AM","1/9/2018 5:00:00 AM",2018,385678.465197923,5037129.77399184
"6603",40919,2016,"BUIC","VER","CARRY","BRN",0,"Sat","Y","Cardinal Creek","ORLÉANS","Sector 31","7/21/2018 4:00:00 AM","7/22/2018 4:00:00 AM",2018,385172.688324783,5038446.35383115
"6604",40920,2006,"PIAG","FLY","OTHER",NA,0,"Thu","Y","Cardinal Creek","ORLÉANS","Sector 31","6/15/2018 4:00:00 AM","6/15/2018 4:00:00 AM",2018,386221.611967253,5038048.57981611
"6605",40921,2016,"HOND",NA,"4DR","GRY",0,"Sun","Y","Cardinal Creek","CUMBERLAND","Sector 31","5/20/2018 4:00:00 AM","5/20/2018 4:00:00 AM",2018,385611.950134369,5037505.0328932
"6606",40922,2009,"INFI","G37","4DR","SIL",10000,"Wed","N","Cardinal Creek","CUMBERLAND","Sector 31","11/28/2018 5:00:00 AM","11/28/2018 5:00:00 AM",2018,386130.411111916,5037271.86187804
"6607",40923,2017,"TOYT","HIG","CARRY","GRY",0,"Wed","N","Cardinal Creek","ORLÉANS","Sector 31","5/30/2019 4:00:00 AM","5/30/2019 4:00:00 AM",2019,385246.583091683,5037864.45393448
"6608",40924,2015,"FORD","FOC","4DR","RED",0,"Sun","Y","Cardinal Creek","ORLÉANS","Sector 31","11/4/2019 5:00:00 AM","10/6/2019 4:00:00 AM",2019,385701.87801565,5038314.59378841
"6609",40925,2015,"FORD","FLEX","4DR","GRN",0,"Sat","Y","Cardinal Creek","ORLÉANS","Sector 31","11/4/2019 5:00:00 AM","10/12/2019 4:00:00 AM",2019,385701.87801565,5038314.59378841
"6610",40926,2008,"TOYT","COA","4DR","BRN",0,"Sat","Y","Cardinal Creek","ORLÉANS","Sector 31","3/23/2019 4:00:00 AM","3/23/2019 4:00:00 AM",2019,386622.969982056,5037796.37794615
"6611",40927,2010,"MAZD","M5","4DR","RED",0,"Mon","Y","Cardinal Creek","ORLÉANS","Sector 31","3/12/2019 4:00:00 AM","3/11/2019 4:00:00 AM",2019,386932.0969901,5037914.52487224
